"tipo_entidad","codigo_entidad","nombreentidad","fecha_corte","unicap","descrip_uc","renglon","desc_renglon","_1_saldo_de_la_cartera_a","_2_vigente","_3_vencida_1_2_meses","_4_vencida_2_3_meses","_5_vencida_1_3_meses","_6_vencida_3_4_meses","_7_vencida_de_4_meses","_8_vencida_3_6_meses","_9_vencida_6_meses","_10_vencida_1_4_meses","_11_vencida_4_6_meses","_12_vencida_6_12_meses","_13_vencida_12_18_meses","_14_vencida_12_meses","_15_vencida_18_meses","_16_n_mero_de_clientes_mora","_17_calificaci_n_de_riesgo","_18_calificaci_n_de_riesgo","_19_calificaci_n_de_riesgo","_20_calificaci_n_de_riesgo","_21_calificaci_n_de_riesgo","_22_calificaci_n_de_riesgo","_23_calificaci_n_de_riesgo","_24_calificaci_n_de_riesgo","_25_calificaci_n_de_riesgo","_26_calificaci_n_de_riesgo"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","3080218742","2713403789","19695607","7432172","0","0","0","35732581","303954593","0","0","0","0","0","0","75","2724","2525204717","28","78480894","14","18932884","31","66131733","41","391468514"
"1","54","Bancoomeva","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","320167402752","300578359026","5683971056","5012093431","0","0","0","4493001936","4399977303","0","0","0","0","0","0","2395","36712","297764821293","798","5532791274","1099","7464419393","513","4231381834","555","5173988958"
"1","49","Av Villas","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","58390592897","56246536590","885933826","431672700","0","0","0","498557228","327892553","0","0","0","0","0","0","561","8431","55091858067","387","1383719524","235","770422570","192","670238988","134","474353748"
"1","30","Banco Caja Social","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","20502242661","18160574426","226035198","74341090","0","0","0","324222796","1717069151","0","0","0","0","0","0","556","7466","18026947337","73","232681237","39","80686241","60","218228886","518","1943698960"
"1","1","Banco De Bogotá S.A.","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","785141188683","733283077734","17221351209","9801636172","0","0","0","14878737841","9956385727","0","0","0","0","0","0","4841","70910","715877179553","2477","23346997256","1839","17005090376","1929","19602203736","825","9309717762"
"1","42","Davibank S.A. O Davibank.","2016-04-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","592719366788.54","553431023039.69","15626645938.89","8728399563.2","0","0","0","14849703612.54","83594634.22","0","0","0","0","0","0","3188","54610","533443528006.01","2295","22862409108.4","1557","15896668129.86","2179","20426604585.58","29","90156958.69"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","2999002142","2615779466","32907636","4019447","0","0","0","23285573","323010020","0","0","0","0","0","0","81","2654","2444876614","24","61151479","12","26514581","29","61387276","48","405072192"
"1","1","Banco De Bogotá S.A.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","793602690311","742623382401","15284119564","9947715901","0","0","0","15806668308","9940804137","0","0","0","0","0","0","4844","71034","724725411909","2384","22145056051","1868","17002972169","2049","20636021702","805","9093228480"
"1","7","Bancolombia","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","753165251639.85","720947211676.95","7764027145.49","4930898378.87","0","0","0","8379648336.98","11143466101.56","0","0","0","0","0","0","3951","81635","695696985478.8","2114","18082693663.5","1293","9710315869.49","2284","15161562713.11","1579","14513693914.95"
"1","42","Davibank S.A. O Davibank.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","591049043388.03","552653098886.7","13640692499.05","8635851868.65","0","0","0","16019549679.56","99850454.07","0","0","0","0","0","0","3052","54075","532669638337.33","2096","21106332494.3","1586","15831952006.38","2221","21333611898.06","33","107508651.96"
"1","57","Banco Pichincha S.A.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","99606668901.6","82244916874.26","7943538034.54","6242795866.35","0","0","0","3098926011.7","76492114.75","0","0","0","0","0","0","10584","65258","81539400477.78","4859","8093359812.93","3561","6681942968.31","2645","3207061540.83","270","84904101.75"
"1","13","Bbva Colombia","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","450653098105.64","424300972199.71","8734401404.59","4416247139.66","0","0","0","6775608243.52","6425869118.16","0","0","0","0","0","0","2912","40291","408142260363.62","1674","16026667488.02","964","8463230716.19","1049","9802830317.27","997","8218109220.54"
"1","30","Banco Caja Social","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","20453193756","18083255951","199470716","126078755","0","0","0","254670915","1789717419","0","0","0","0","0","0","557","7336","17960426328","77","172468436","48","149466333","59","174664368","517","1996168291"
"1","23","Banco De Occidente","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","123266078822","118535535133","1618443565","930934461","0","0","0","1592638763","588526900","0","0","0","0","0","0","496","9456","111983803464","494","5179528202","244","2246183445","224","2510623179","126","1345940532"
"1","12","Banco Gnb Sudameris","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","26756747960","25188416655","596860964","366298913","0","0","0","517451237","87720191","0","0","0","0","0","0","206","4785","24722810033","122","734200429","86","636814783","70","520061903","46","142860812"
"1","49","Av Villas","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","58854326926","56648306544","778740682","506439284","0","0","0","617839845","303000571","0","0","0","0","0","0","530","8420","55468038550","337","1385993567","202","683868191","221","818033562","124","498393056"
"1","6","Itaú Banco Itaú.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","389474236475.6","365879760640.32","7688990929.48","5122185742.94","0","0","0","6456293895.81","4327005267.05","0","0","0","0","0","0","2875","36668","355189902604.93","1407","12073980378.11","1215","8472625229.79","1052","8356829012.37","581","5380899250.4"
"1","39","Banco Davivienda","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1065466366938.82","998837481992.33","28380266523.59","13703534717.12","0","0","0","23766433673.82","778650031.96","0","0","0","0","0","0","6977","213292","958750654244.05","7248","48875315570.35","3538","24824888484.87","2838","23771550372.48","1982","9243958267.07"
"1","62","Mibanco S.A.","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1375761485.82","1140365608.21","29894033.98","19783336.07","0","0","0","41031834.45","144686673.11","0","0","0","0","0","0","788","3049","1129965188.01","119","33132459.34","99","23282258.7","136","43150087.62","473","146231492.15"
"1","54","Bancoomeva","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","329539836140","305518332337","9536646425","4572500450","0","0","0","5385142828","4527214100","0","0","0","0","0","0","2827","36780","302941535960","1149","9056018428","1050","7159415108","615","5104228735","563","5278637909"
"1","9","Citibank","2016-05-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","891601715563.87","835533833667.42","14342563274.17","10275522781.34","0","0","0","20366322775.47","11083473065.47","0","0","0","0","0","0","7614","135085","819076979106.66","2647","17300942922.92","3201","18687587503.91","2416","18643776605.73","2517","17892429424.65"
"1","9","Citibank","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","895816812406.84","840649341781.54","13184935817.7","9619037477.91","0","0","0","22034719142.52","10328778187.17","0","0","0","0","0","0","7370","134905","823786878784.99","2468","15892075704.42","3017","18562264080.98","2601","19675962195.88","2482","17899631640.57"
"1","12","Banco Gnb Sudameris","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","26838544442","25137617157","577225366","446632561","0","0","0","540056354","137013004","0","0","0","0","0","0","220","4725","24611348708","130","870109386","79","551101059","73","615026356","54","190958933"
"1","42","Davibank S.A. O Davibank.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","590225620912.55","550358777847.9","14393242856.47","8330056104.07","0","0","0","17087904977.68","55639126.43","0","0","0","0","0","0","3004","53468","530667839002.44","1964","20507977513.24","1581","16665264759.23","2242","22377912086.14","28","6627551.5"
"1","57","Banco Pichincha S.A.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","118737123590.89","101783371847.56","5521519015.53","5306696519.13","0","0","0","6040019362.91","85516845.76","0","0","0","0","0","0","11781","64178","101222915442.86","4544","5600769624.75","3474","5702826534.64","4170","6116666137.73","300","93945850.91"
"1","23","Banco De Occidente","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","121868043100","116975711206","1887924523","789008552","0","0","0","1791741053","423657766","0","0","0","0","0","0","467","9423","111777637465","393","4178034088","279","2699443280","180","1970591436","128","1242336831"
"1","49","Av Villas","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","62082113345","59653244783","813343950","313526288","0","0","0","1059545663","242452661","0","0","0","0","0","0","536","8466","58679122372","330","1167736309","185","643279825","269","1207919216","93","384055623"
"1","62","Mibanco S.A.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1319189745.22","1100865364.67","30323190.65","19646692.63","0","0","0","42594209.64","125760287.63","0","0","0","0","0","0","704","2937","1092474530.98","107","34556719.51","79","20280047.16","145","43694686.82","406","128183760.75"
"1","30","Banco Caja Social","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","20225718554","17900668494","143192366","135200996","0","0","0","245309264","1801347434","0","0","0","0","0","0","542","7162","17715126296","72","168569554","43","131603931","66","217377265","505","1993041508"
"1","13","Bbva Colombia","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","453594169035.02","427790748494.29","7882026575.77","3925631680.29","0","0","0","7423067281.86","6572695002.81","0","0","0","0","0","0","2861","41522","412446464741.71","1434","14111356845.31","976","8818534346.06","1092","9798714018.64","1057","8419099083.3"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","2856376135","2467489077","29272765","10425790","0","0","0","26234150","322954353","0","0","0","0","0","0","87","2621","2330414546","24","38168455","9","11560333","25","67835615","53","408397186"
"1","54","Bancoomeva","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","334246047682","314034037229","5797394899","4463733059","0","0","0","5351435145","4599447350","0","0","0","0","0","0","2332","37390","311045337458","841","5989033894","1039","6839265197","663","5071277223","439","5301133910"
"1","6","Itaú Banco Itaú.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","384533396278.78","362302378288.02","7044358328.98","4084608810.14","0","0","0","7691097030.79","3410953820.85","0","0","0","0","0","0","2644","36468","351682826351.36","1279","10845190807.4","905","7609330823.34","1324","9754001610.14","498","4642046686.54"
"1","1","Banco De Bogotá S.A.","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","800620373883","754595326522","15949244598","8764404915","0","0","0","16317473140","4993924708","0","0","0","0","0","0","4409","71515","736823720446","2337","22337801936","1818","16547644514","1930","19407105151","578","5504101836"
"1","39","Banco Davivienda","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1067246494661.19","1000890986647.58","27866596499.04","13579867373.71","0","0","0","24011639785.01","897404355.85","0","0","0","0","0","0","6817","214415","961040618913.71","6963","48089643142.75","3415","25495088998.72","3170","26617527968.99","1688","6003615637.02"
"1","7","Bancolombia","2016-06-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","777184261005.89","743628546205.12","8231530721.99","5338488184.15","0","0","0","9572377224.48","10413318670.15","0","0","0","0","0","0","4165","84299","717797517358.45","2289","19136374994.75","1251","9684869678.66","2543","17305566868.9","1493","13259932105.13"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","2756528695","2354568718","43120136","14911566","0","0","0","19982786","323945489","0","0","0","0","0","0","79","2599","2194494480","29","79140053","2160","13772516","26","64712944","47","404408702"
"1","12","Banco Gnb Sudameris","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","26200382583","24490171101","535110428","305674281","0","0","0","715059536","154367237","0","0","0","0","0","0","217","4684","24076500485","112","674560445","73","496541637","79","698518272","52","254261744"
"1","30","Banco Caja Social","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","20010752579","17643044696","166933218","109333350","0","0","0","288806914","1802634401","0","0","0","0","0","0","540","7048","17424176711","75","223303614","45","140584682","69","237925703","499","1984761869"
"1","49","Av Villas","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","63430509713","60770799546","859160781","471419778","0","0","0","1053583664","275545944","0","0","0","0","0","0","533","8480","59931034088","330","1326190485","168","558045134","263","1240365303","92","374874703"
"1","57","Banco Pichincha S.A.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","166958350778.89","151827565342.98","3669158318.83","3248278301.57","0","0","0","7199866602.83","1013482212.68","0","0","0","0","0","0","11260","73042","150962307222.02","3545","4074133874.4","2767","3653180638.79","4518","7235673062.86","1124","1033055980.82"
"1","13","Bbva Colombia","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","451298482337.41","425421693641.24","7511211501.32","3383089395.88","0","0","0","7781147923.19","7201339875.78","0","0","0","0","0","0","2836","41526","409744983143.3","1478","14728802142.83","801","7438278640.11","1091","9845745846.12","1155","9540672565.05"
"1","1","Banco De Bogotá S.A.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","806546909475","758115918129","17300663880","9301481206","0","0","0","16238604144","5590242116","0","0","0","0","0","0","4468","71583","741004253321","2368","23585680157","1804","16564837244","1904","19379829222","585","6012309531"
"1","42","Davibank S.A. O Davibank.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","582991229600.89","541625455092.91","14360801998.08","9495004194.07","0","0","0","17193585469.22","316382846.61","0","0","0","0","0","0","3065","52558","522650748130.17","2068","20697832856.78","1404","16656232988.91","2300","22728099571.57","30","258316053.46"
"1","9","Citibank","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","898756196042.93","842676722877.56","14670961399.82","8757910177.6","0","0","0","22407183580.25","10243418007.7","0","0","0","0","0","0","7333","134986","826042052530","2355","16320724221.39","3015","18501248172.82","2591","19325219368.61","2579","18566951750.11"
"1","54","Bancoomeva","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","336474341336","312463590529","9044879366","5188746497","0","0","0","5451739928","4325385016","0","0","0","0","0","0","2651","37365","309440683665","1043","9029317359","1042","7628307622","681","5320391568","470","5055641122"
"1","23","Banco De Occidente","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","118303098206","112893068867","2024279904","1101131480","0","0","0","1841267925","443350030","0","0","0","0","0","0","493","9241","107881299709","415","4407986975","240","2706979974","178","1810678669","134","1496152879"
"1","39","Banco Davivienda","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1064521033234.68","993774739967.1","29392457244.01","15252084581.61","0","0","0","25309952434.58","791799007.38","0","0","0","0","0","0","6959","214381","953734244754.06","6737","48583596607.39","3536","27763777851.98","3224","28059329306.28","1776","6380084714.97"
"1","7","Bancolombia","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","802817264160.17","766182081501.21","9686233151.35","5373428854.31","0","0","0","10605231441.2","10970289212.1","0","0","0","0","0","0","4598","86633","732944813460.8","3155","26849325171.79","1399","10753156878.03","2481","17918996436.88","1729","14350972212.67"
"1","6","Itaú Banco Itaú.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","376645896227.7","353449211137.54","7819150124.71","3939229179.4","0","0","0","8053132144.67","3385173641.38","0","0","0","0","0","0","2666","35619","343021554282.74","1339","11260663213.19","926","7520789878.58","1264","10126659087.19","554","4716229766"
"1","62","Mibanco S.A.","2016-07-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1275453162.96","1060759420.45","26100684.48","14845918.19","0","0","0","43577620.98","130169518.86","0","0","0","0","0","0","698","2852","1049634003.06","101","33398977.16","66","17328632.77","143","41627768.48","417","133463781.49"
"1","42","Davibank S.A. O Davibank.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","582011305650.44","541794543247.21","13839187863.64","8334036145.48","0","0","0","17808347808.48","235190585.63","0","0","0","0","0","0","2952","52130","523676853272.82","1937","19233408874.9","1405","15418544603.7","2303","23488556237.71","38","193942661.31"
"1","39","Banco Davivienda","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1065213790843.67","995851408368.27","28517027629.25","14098221517.74","0","0","0","25793258894.28","953874434.13","0","0","0","0","0","0","6744","215561","958677761633.51","6706","45100354291.8","3304","26393724440.61","2771","24322356894.2","2226","10719593583.55"
"1","23","Banco De Occidente","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","115695155224","110539874069","1741093377","1230242836","0","0","0","1507017183","676927759","0","0","0","0","0","0","463","9129","105641158149","376","4170818957","232","2589334403","154","1876179323","140","1417664392"
"1","30","Banco Caja Social","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","19864750260","17443968436","185908738","125808096","0","0","0","272303638","1836761352","0","0","0","0","0","0","548","6949","17273487255","58","178991644","54","173171361","65","235053403","503","2004046597"
"1","62","Mibanco S.A.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1248002422.94","1019506580.85","40317715.4","13615665.35","0","0","0","41170412.51","133392048.83","0","0","0","0","0","0","773","2707","1010859483.31","145","43841864.43","77","16555938.23","142","41082331.78","428","135662805.19"
"1","12","Banco Gnb Sudameris","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","25535298264","24010511074","492482912","211176303","0","0","0","623097728","198030247","0","0","0","0","0","0","203","4625","23575268858","121","664253444","74","443772546","66","571386617","61","280616799"
"1","6","Itaú Banco Itaú.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","371575600108.46","346907656851.89","7959407267.26","4640991801.94","0","0","0","8111667148.36","3955877039.01","0","0","0","0","0","0","2746","35174","336712237412.85","1292","11573564300.07","955","8142158379.5","1195","9821727652.58","618","5325912363.46"
"1","13","Bbva Colombia","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","451308929068.05","424108142490.22","8175700237.52","3864047766.7","0","0","0","7116624557.72","8044414015.89","0","0","0","0","0","0","2916","41457","409016362307.61","1576","15116704368.08","855","7830665145.45","992","8718846354.12","1248","10626350892.79"
"1","1","Banco De Bogotá S.A.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","808516646200","758520141853","16763641382","10261351735","0","0","0","16052331501","6919179729","0","0","0","0","0","0","4591","71378","740843239010","2336","22894386881","1927","18449662574","1851","18780204893","707","7549152842"
"1","9","Citibank","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","909182839943.03","848674650606.99","15754554706.12","10436163803.47","0","0","0","21166931379.53","13150539446.92","0","0","0","0","0","0","8396","134996","833423214937.74","3007","17984195964.88","3011","17727318305.49","2527","18433998007.57","2887","21614112727.35"
"1","57","Banco Pichincha S.A.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","163047431606.7","148904402638.51","4158123187.96","2468358424.59","0","0","0","7502828011.41","13719344.23","0","0","0","0","0","0","10610","72321","148037073379.84","3560","4521272504.95","2668","2881155370.29","4924","7532609332.04","149","75321019.58"
"1","49","Av Villas","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","64355796330","62086641019","518851271","361075751","0","0","0","1018615562","370612727","0","0","0","0","0","0","506","8445","61025790766","308","1100622907","179","587045423","258","1162809463","106","479527771"
"1","7","Bancolombia","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","830473348285.11","792036646033.88","10056409757.5","5705883442.37","0","0","0","11782257246.51","10892151804.85","0","0","0","0","0","0","4839","90717","761093143485.27","2848","24270207088.78","1627","11780194963.5","1963","15439199767.81","2344","17890602979.75"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","2746342523","2245080163","143558603","18172646","0","0","0","10048073","329483038","0","0","0","0","0","0","76","2560","2207837551","23","50842553","2112","25128940","22","50559085","54","411974394"
"1","54","Bancoomeva","2016-08-31T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","341009149982","321495017310","5299068023","4576578229","0","0","0","5711919154","3926567266","0","0","0","0","0","0","2293","37923","316969841152","862","6352083516","993","7476919440","649","5217685115","546","4992620759"
"1","6","Itaú Banco Itaú.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","367067814772.29","342287135441.06","7701200736.98","4623492856.44","0","0","0","7819422001.94","4636563735.87","0","0","0","0","0","0","2533","34774","332745531213.22","1398","11314682131.97","966","7563116330.14","1002","9420081953.2","592","6024403143.76"
"1","49","Av Villas","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","65710943263","63454580149","808593095","289012000","0","0","0","858012545","300745474","0","0","0","0","0","0","511","8344","62425214751","335","1272736848","157","509216158","260","1058139751","96","445635755"
"1","30","Banco Caja Social","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","19422036897","17027782469","147293484","115544312","0","0","0","309242711","1822173921","0","0","0","0","0","0","550","6882","16883644980","54","160398325","39","99099334","61","258722699","508","2020171559"
"1","12","Banco Gnb Sudameris","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","24792296336","23443960173","519708902","163486535","0","0","0","402594273","262546453","0","0","0","0","0","0","206","4568","22843911396","122","894993538","67","338227048","58","396555766","70","318608588"
"1","42","Davibank S.A. O Davibank.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","584782247210.73","544057473907.26","14694707679.15","8232098901.1","0","0","0","17544512977.53","253453745.69","0","0","0","0","0","0","3019","51388","525664538694.16","1967","20645526149.98","1346","14949172894.41","2297","23363138206.95","23","159871265.23"
"1","62","Mibanco S.A.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1172354255.77","969133278.16","35717944.38","17375733.06","0","0","0","36667018.91","113460281.26","0","0","0","0","0","0","666","2601","963042817.06","113","37179802.15","89","19566689.38","123","36285391.67","362","116279555.51"
"1","39","Banco Davivienda","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","1066806871853.42","999231698868.82","26891638957.75","14288714004.89","0","0","0","25533679600.02","861140421.94","0","0","0","0","0","0","6667","216688","960252617056.25","6736","47509709173.61","3303","23514466823.92","2723","24925441529.13","2162","10604637270.51"
"1","23","Banco De Occidente","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","114214404248","109177278757","1716559767","874537571","0","0","0","1611608435","834419718","0","0","0","0","0","0","447","9047","104770305456","345","3784583232","208","2161700820","159","1916444576","153","1581370164"
"1","43","Banco Agrario De Colombia O Banagrario.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","2628849880","2141202564","43946725","121579973","0","0","0","16669053","305451565","0","0","0","0","0","0","73","2540","2080225748","20","76282007","2073","11040587","21","53562626","49","407738912"
"1","13","Bbva Colombia","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","451347501056.92","423558987738.64","8366288129.01","3863845798.78","0","0","0","6409000293.74","9149379096.75","0","0","0","0","0","0","2996","41475","408962905183.2","1512","14296559620.25","861","7497808221.24","1011","9048661046.22","1347","11541566986.01"
"1","1","Banco De Bogotá S.A.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","810403311203","760531732393","16285009517","9691905916","0","0","0","16491709302","7402954075","0","0","0","0","0","0","4498","71379","741246691140","2371","23423667912","1888","18376950986","1847","19321553786","734","8034447379"
"1","57","Banco Pichincha S.A.","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","137369112463.86","124823207254.8","6761894512.73","2618233142.47","0","0","0","3054165154.05","111612399.81","0","0","0","0","0","0","9312","66904","124193037876.7","4267","6898875754.94","2518","3024981010.88","3112","3221873801.25","163","30344020.09"
"1","54","Bancoomeva","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","347888881832.16","328681053392.2","5804480140","3315986063.96","0","0","0","5423589887","4663772349","0","0","0","0","0","0","2284","38134","324510918211.49","889","6533946636.71","919","6017117441.96","654","5414292053","590","5412607489"
"1","9","Citibank","2016-09-30T00:00:00.000","1","CRÉDITO ROTATIVO","5","CRÉDITO ROTATIVO TOTAL","918850083310.31","860250536573.8","13508812798.08","9416613664.7","0","0","0","21147671532.99","14526448740.74","0","0","0","0","0","0","8004","136333","844830323743.2","2220","15373903509.21","3184","17523265758.31","2513","18288296738.73","3037","22834293560.86"
